Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
1,0296,"Stuart Morris, Agent V","","You Crack Me Up","03/05/2014","DB/BR",Mare,"Distorted Humor","Star of Paris","","","","Broodmare Prospect","Springhouse Farm",75000
1,0297,"Denali Stud (Craig & Holly Bandoroff), Agent for","Stepwise Farm","Thin Disguise","03/15/2006","B",Mare,"Yes It's True","Naughty Natisha","Bodemeister","05/23/2017","pregnant","Broodmare","McMahon & Hill Bloodstock, Agent",100000
1,0298,"Darby Dan Farm, Agent I","","You Vow Me","01/31/2013","DB/BR",Mare,"Broken Vow","Light of a Star","","","","Broodmare Prospect","Green Lantern Stables & PM Equine Investments",50000
1,0299,"Buck Pond Farm (Douglas S. Arnold), Agent","","Zarzuela","01/26/1999","B",Mare,"Seattle Slew","Hard to Copy","Conveyance","05/17/2017","pregnant","Broodmare","Out",0
1,0300,"Clarkland Farm, LLC, Agent","","Zip Cash Back","03/23/2010","CH",Mare,"City Zip","Miss Holiday Inn","Cairo Prince","03/29/2017","pregnant","Broodmare","Fred M. Allor",55000
1,0301,"Taylor Made Sales Agency, Agent LIII","","City Zip --- Adorable and Smart","04/08/2017","B",Colt,"City Zip","Adorable and Smart","","","","Yearling","*RNA (57,000)",---
1,0302,"Forbush Farm, Agent","","Overanalyze --- African Charm","04/05/2017","DB/BR",Colt,"Overanalyze","African Charm","","","","Yearling","*RNA (19,000)",---
1,0303,"Pope McLean (Crestwood Farm), Agent III","","American Pharoah --- Air France","04/27/2017","B",Colt,"American Pharoah","Air France","","","","Yearling","Alex & JoAnn Lieblong",400000
1,0304,"Denali Stud (Craig & Holly Bandoroff), Agent VII","","All Laced Up","04/30/2014","B",Filly,"Bernardini","Air France","","","","Racing or Broodmare Prospect","Out",0
1,0305,"Woodford Thoroughbreds, Agent XIII","","All too Many","05/02/2012","B",Mare,"Eskendereya","Helena's Secret","Super Saver","04/11/2017","pregnant","Broodmare","Get In Line Farm",55000
1,0306,"Woodford Thoroughbreds, Agent XIII","","Super Saver --- All too Many","03/19/2017","B",Filly,"Super Saver","All too Many","","","","Yearling","Big Oak Farm",1000
1,0307,"Taylor Made Sales Agency, Agent LVI","","Amboseli","02/05/2012","DB/BR",Mare,"Medaglia d'Oro","Adja (IRE)","","","","Racing or Broodmare Prospect","Out",0
1,0308,"Hill 'n' Dale Sales Agency, Agent","","Amen Saratoga","04/30/2010","CH",Mare,"Freud","Annatoga","Cairo Prince","04/17/2017","pregnant","Broodmare","Jay Goodwin, Agent",20000
1,0309,"Bluewater Sales LLC, Agent I","","Super Saver --- Amie's Dini","04/08/2017","DB/BR",Colt,"Super Saver","Amie's Dini","","","","Yearling","Southwest Racing, LLC",55000
1,0310,"St. George Sales, Agent XV","","Competitive Edge --- Anjorie","03/07/2017","DB/BR",Filly,"Competitive Edge","Anjorie","","","","Yearling","Denny Andrew TY, Inc.",52000
1,0311,"St. George Sales, Agent XV","","Anjorie","01/28/2006","DB/BR",Mare,"A. P Jet","Mrs. Filio","Brody's Cause","04/28/2017","pregnant","Broodmare","*RNA (47,000)",---
1,0312,"Legacy Bloodstock, Agent VII","","Palace --- Anna Banana","03/17/2017","B",Colt,"Palace","Anna Banana","","","","Yearling","Out",0
1,0313,"Legacy Bloodstock, Agent VII","","Anna Banana","05/13/2007","B",Mare,"During","Vands","Carpe Diem","03/30/2017","pregnant","Broodmare","*RNA (37,000)",---
1,0314,"St. George Sales, Agent XVIII","","Anythingyoucando","02/06/2012","B",Mare,"Curlin","Glorified","","","","Broodmare Prospect","Out",0
1,0315,"Taylor Made Sales Agency, Agent XVI","","Into Mischief --- A. P. Candy","03/29/2017","B",Filly,"Into Mischief","A. P. Candy","","","","Yearling","*RNA (100,000)",---
1,0316,"Buckland Sales (Zach Madden), Agent XX","","Appealing Katie","02/13/2012","B",Mare,"Summer Bird","Regally Appealing","Dialed In","05/18/2017","pregnant","Broodmare","Out",0
1,0317,"Buckland Sales (Zach Madden), Agent XX","","Street Boss --- Appealing Katie","04/21/2017","CH",Colt,"Street Boss","Appealing Katie","","","","Yearling","*RNA (4,000)",---
1,0318,"St. George Sales, Agent VII","","Verrazano --- Approvata","01/20/2017","DB/BR",Colt,"Verrazano","Approvata","","","","Yearling","*RNA (37,000)",---
1,0319,"Stuart Morris, Agent VIII","","Lea --- A. P. Reality","02/06/2017","CH",Filly,"Lea","A. P. Reality","","","","Yearling","Glencrest Farm",120000
1,0320,"Hill 'n' Dale Sales Agency, Agent","","Arch Royal","02/16/2008","DB/BR",Mare,"Arch","Scads","Honor Code","04/22/2017","pregnant","Broodmare","*RNA (52,000)",---
1,0321,"Scott Mallory, Agent III","","Graydar --- Asscher Rose","05/03/2017","DB/BR",Colt,"Graydar","Asscher Rose","","","","Yearling","*RNA (0)",---
1,0322,"Hunter Valley Farm, Agent","","Astarte","03/21/2015","DB/BR",Filly,"Street Sense","Caressive","","","","Broodmare Prospect","T & G Farm of Kentucky",62000
1,0323,"Taylor Made Sales Agency, Agent XLVII","","A to the Croft","03/14/2005","CH",Mare,"Menifee","Heart Warmer","Liam's Map","02/12/2017","pregnant","Broodmare","Out",0
1,0324,"Taylor Made Sales Agency, Agent XLI","","Aura of the Moon","04/20/2010","B",Mare,"Tiznow","Lady Joanne","California Chrome","03/28/2017","pregnant","Broodmare","*RNA (75,000)",---
1,0325,"Vinery Sales, Agent XXVIII","","Bamboo Dream","04/19/2010","B",Mare,"Finality","Flom's Tizzy","Runhappy","05/24/2017","pregnant","Broodmare","*RNA (52,000)",---
1,0326,"Select Sales, Agent III","","Baroness Aamoura","04/10/2005","DB/BR",Mare,"Theatrical (IRE)","Anguilla","Speightstown","05/30/2017","pregnant","Broodmare","*RNA (140,000)",---
1,0327,"Select Sales, Agent III","","Munnings --- Baroness Aamoura","05/06/2017","CH",Colt,"Munnings","Baroness Aamoura","","","","Yearling","James Bredin Bloodstock",60000
1,0328,"Buck Pond Farm (Douglas S. Arnold), Agent","","Beastlie Moon","04/10/2005","CH",Mare,"Three Wonders","Arctic Moon","Conveyance","05/31/2017","pregnant","Broodmare","Harry S. Garber",5000
1,0329,"Hunter Valley Farm, Agent","","Daredevil --- Beat of The Drum (IRE)","04/30/2017","CH",Colt,"Daredevil","Beat of The Drum (IRE)","","","","Yearling","Summerfield Sales, Agt. for Walter Borisenok",30000
1,0330,"Select Sales, Agent III","","American Pharoah --- Beautiful Julie","04/10/2017","B",Filly,"American Pharoah","Beautiful Julie","","","","Yearling","*RNA (230,000)",---
1,0331,"St. George Sales, Agent III","","Be Fair","02/23/2006","DB/BR",Mare,"Exchange Rate","Go Donna Go","Violence","02/19/2017","pregnant","Broodmare","Out",0
1,0332,"Olympia Star Inc.","","Behavioral Finance","05/07/2014","DB/BR",Mare,"More Than Ready","Songfest","Skipshot","04/06/2017","pregnant","Broodmare","Haras Sumaya",10000
1,0333,"St. George Sales, Agent XX","","Bella Felicita","03/27/2009","CH",Mare,"El Prado (IRE)","My Marchesa","Constitution","04/24/2017","pregnant","Broodmare","Fox-Straus",52000
1,0334,"Darby Dan Farm, Agent II","","Bellavais","03/21/2014","CH",Filly,"Tapit","La Cloche","","","","Racing or Broodmare Prospect","Steven W. Young, Agent",485000
1,0335,"Taylor Made Sales Agency, Agent VI","","Be Mine","01/17/2013","B",Filly,"Twirling Candy","Boozin' Susan","","","","Racing or Broodmare Prospect","Crupper Bloodstock",90000
1,0336,"Penn Sales","","Wicked Strong --- Best Diamond","03/30/2017","CH",Filly,"Wicked Strong","Best Diamond","","","","Yearling","*RNA (1,000)",---
1,0337,"Darby Dan Farm, Agent II","","Bestowed a Star","01/26/2009","B",Mare,"Aldebaran","Honor Bestowed","Dialed In","05/25/2017","pregnant","Broodmare","*RNA (27,000)",---
1,0338,"Hunter Valley Farm, Agent","","Cairo Prince --- Betty's Wish","03/28/2017","DB/BR",Filly,"Cairo Prince","Betty's Wish","","","","Yearling","Pick View, Agent for Paul Schaffer",52000
1,0339,"ELiTE","","Bishop's Pond","03/04/2012","DB/BR",Mare,"Curlin","More for Me","","","","Racing or Broodmare Prospect","Out",0
1,0340,"Pope McLean (Crestwood Farm), Agent","","Black Chocolate","03/16/2009","DB/BR",Mare,"Harlan's Holiday","Fast and Early","Twirling Candy","02/28/2017","pregnant","Broodmare","Out",0
1,0341,"Bluewater Sales LLC, Agent XII","","Blame the Law","03/22/2014","B",Filly,"Blame","Letter of the Law","","","","Racing or Broodmare Prospect","*RNA (27,000)",---
1,0342,"Blake-Albina Thoroughbred Services LLC","","Blues Legend","03/09/2007","CH",Mare,"Mr. Greeley","Cozy Blues","Bodemeister","05/13/2017","pregnant","Broodmare","Scott Ksionzyk",20000
1,0343,"Blake-Albina Thoroughbred Services LLC","","Congrats --- Blues Legend","03/20/2017","CH",Colt,"Congrats","Blues Legend","","","","Yearling","MJK Bloodstock",10000
1,0344,"Buckland Sales (Zach Madden), Agent IX","","Brassy Lassie","05/01/2014","B",Filly,"City Zip","Texas Kitty","","","","Racing or Broodmare Prospect","Dr. Naveed Chowhan",130000
1,0345,"Hunter Valley Farm, Agent","","Bayern --- Broadway Hennessey","04/07/2017","DB/BR",Colt,"Bayern","Broadway Hennessey","","","","Yearling","Green Leaf Farm",70000
1,0346,"Taylor Made Sales Agency, Agent XI","","But She's Ours","04/02/2010","B",Mare,"Lawyer Ron","Babeinthewoods","Speightster","04/19/2017","pregnant","Broodmare","*RNA (17,000)",---
1,0347,"Taylor Made Sales Agency, Agent XI","","Street Boss --- But She's Ours","01/29/2017","B",Colt,"Street Boss","But She's Ours","","","","Yearling","*RNA (29,000)",---
1,0348,"Taylor Made Sales Agency, Agent LXIV","","Cableknit","03/31/2007","CH",Mare,"Unbridled's Song","Silken Cat","Bernardini","04/25/2017","pregnant","Broodmare","Calumet Farm",147000
1,0349,"Taylor Made Sales Agency, Agent XXI","","Capetown Lady","03/25/2015","DB/BR",Filly,"Malibu Moon","Cabo de Noche","","","","Racing or Broodmare Prospect","Out",0
1,0350,"Legacy Bloodstock, Agent XIII","","Tapiture --- Cape Town Queen","03/23/2017","B",Colt,"Tapiture","Cape Town Queen","","","","Yearling","Brookstone Farm",15000
1,0351,"Denali Stud (Craig & Holly Bandoroff), Agent V","","Carmina Burana","01/31/2014","B",Filly,"Kitten's Joy","Valbenny (IRE)","","","","Racing or Broodmare Prospect","*RNA (9,000)",---
1,0352,"Two Creeks Farm, Agent","","Carol's Flyer","01/29/2012","CH",Mare,"Early Flyer","Deep Finesse","Jimmy Creed","03/20/2017","pregnant","Broodmare","*RNA (24,000)",---
1,0353,"Buckland Sales (Zach Madden), Agent II","","Casabella","03/31/2013","CH",Mare,"Big Brown","Casablanca Smile (CHI)","Hakassan (CHI)","05/10/2017","pregnant","Broodmare","Jay Goodwin, Agent for Ken Clark",6000
1,0354,"Denali Stud (Craig & Holly Bandoroff), Agent for","Respite Farm","Cayman Sunrise","03/10/2009","CH",Mare,"Petionville","Cayman Sunset","Bodemeister","04/25/2017","pregnant","Broodmare","*RNA (75,000)",---
1,0355,"Buckland Sales (Zach Madden), Agent IV","","Cee's Humor","04/13/2014","DB/BR",Filly,"Tiznow","Elle Point","","","","Racing or Broodmare Prospect","Stephen Baker (Flying Diamond Farms, LLC)",4000
1,0356,"Taylor Made Sales Agency, Agent LIII","","Candy Ride (ARG) --- Chamrousse","04/26/2017","DB/BR",Colt,"Candy Ride (ARG)","Chamrousse","","","","Yearling","DeMeric Stables, Agent",220000
1,0357,"Clarkland Farm, LLC, Agent","","Change Up","03/23/2004","CH",Mare,"Distorted Humor","Round Robin","Majesticperfection","05/17/2017","pregnant","Broodmare","Mary Haire",47000
1,0358,"VanMeter-Gentry Sales, Agent","","Constitution --- Changing Plans","05/05/2017","CH",Filly,"Constitution","Changing Plans","","","","Yearling","*RNA (55,000)",---
1,0359,"St. George Sales, Agent VIII","","Chanteline","02/16/2012","B",Mare,"Majesticperfection","Listen to Libby","","","","Racing or Broodmare Prospect","Out",0
1,0360,"Dromoland Farm Inc. (Gerry Dilger), Agent V","","Alexandria S. S.","04/25/2017","DB/BR",Filly,"Munnings","Charisma","","","","Yearling","*RNA (60,000)",---
1,0361,"Susan M. Forrester, Agent III","","Carpe Diem --- Charlie Papa","05/02/2017","DB/BR",Colt,"Carpe Diem","Charlie Papa","","","","Yearling","Riley's Racing",75000
1,0362,"Taylor Made Sales Agency, Agent for Relentless Racing LLC","","Charmaine's Legacy","02/15/2011","B",Mare,"Mr. Greeley","Queen of America","Flintshire (GB)","05/16/2017","pregnant","Broodmare","Out",0
1,0363,"Upson Downs Farm, Agent","","Charm City Girl","04/10/2011","DB/BR",Mare,"Pioneerof the Nile","Charming Toutsie","Union Rags","04/05/2017","pregnant","Broodmare","Larkin Armstrong, Agent",350000
1,0364,"Woodford Thoroughbreds, Agent XIII","","Constitution --- Cheap Perfume","02/07/2017","B",Filly,"Constitution","Cheap Perfume","","","","Yearling","Fox-Straus",9500
1,0365,"Hunter Valley Farm, Agent","","Pioneerof the Nile --- Chicalelee","04/05/2017","B",Filly,"Pioneerof the Nile","Chicalelee","","","","Yearling","Blue Sky Stables",290000
1,0366,"Bluewater Sales LLC, Agent XVII","","Chocolate Souffle","02/11/2014","B",Filly,"Tapit","Super Espresso","","","","Broodmare Prospect","Out",0
1,0367,"Hill 'n' Dale Sales Agency, Agent","","Cimbria","04/06/2009","B",Mare,"War Front","Brig","Violence","04/25/2017","pregnant","Broodmare","*RNA (25,000)",---
1,0368,"Two Creeks Farm, Agent","","Citrus Miss","02/16/2012","DB/BR",Mare,"Limehouse","Miss Winmor","Palace","05/12/2017","pregnant","Broodmare","*RNA (20,000)",---
1,0369,"St. George Sales, Agent VI","","Class Edge","05/08/2013","B",Mare,"Indygo Shiner","Swift and Classy","Cairo Prince","03/29/2017","pregnant","Broodmare","D. J. Stable",110000
1,0370,"Oxmoor Sales LLC, Agent XII","","Classic Brit","03/15/2014","B",Filly,"To Honor and Serve","Bristol Pistol","","","","Broodmare Prospect","*RNA (9,500)",---
1,0371,"Olympia Star Inc.","","Clifton Bay","04/07/2004","DB/BR",Mare,"Gone West","Tempest Dancer","Skipshot","04/13/2017","pregnant","Broodmare","Sarah Shirazi",3500
1,0372,"VanMeter-Gentry Sales, Agent","","C'Mon Sister","04/14/2012","B",Mare,"Successful Appeal","Concinnous","Congrats","03/06/2017","pregnant","Broodmare","Out",0
1,0373,"VanMeter-Gentry Sales, Agent","","Afleet Alex --- C'Mon Sister","02/02/2017","B",Filly,"Afleet Alex","C'Mon Sister","","","","Yearling","Out",0
1,0374,"St. George Sales, Agent IX","","Colour the Wind","03/26/2007","B",Mare,"Storm Cat","Golden Reef","Paynter","05/19/2017","pregnant","Broodmare","Calumet Farm",27000
1,0375,"Upson Downs Farm, Agent","","Connected Fitness","03/02/2014","B",Filly,"Congrats","Rebalite","","","","Racing or Broodmare Prospect","Hidden Springs Farm",35000
1,0376,"Taylor Made Sales Agency, Agent XLII","","Cool Ten Grand","05/02/2012","B",Mare,"Malibu Moon","Bandstand","Goldencents","05/16/2017","pregnant","Broodmare","Sequel New York/ Stonestreet Stables",40000
1,0377,"Upson Downs Farm, Agent","","Corona Mesa","04/09/2014","CH",Filly,"Sky Mesa","Tash Dash","","","","Broodmare Prospect","*RNA (4,500)",---
1,0378,"St. George Sales, Agent XIX","","Honor Code --- Cottage Vale","04/25/2017","B",Colt,"Honor Code","Cottage Vale","","","","Yearling","Baccari Bloodstock",250000
1,0379,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent VII","","Could Be Magic","03/12/2013","CH",Mare,"Speightstown","Pull Dancer","","","","Racing or Broodmare Prospect","Out",0
1,0380,"Woodford Thoroughbreds, Agent LXV","","Strong Mandate --- Creative Design","05/05/2017","CH",Filly,"Strong Mandate","Creative Design","","","","Yearling","Falguieres Bloodstock",52000
1,0381,"Taylor Made Sales Agency, Agent X","","Crooked Stick","04/02/2013","B",Filly,"Blame","Tee Off","","","","Racing or Broodmare Prospect","Crupper Bloodstock",8500
1,0382,"Taylor Made Sales Agency, Agent XXIV","","Crying On Saturday","01/30/2009","CH",Mare,"Any Given Saturday","Lady Melesi","Carpe Diem","06/01/2017","pregnant","Broodmare","*RNA (19,000)",---
1,0383,"Select Sales, Agent XI","","Maclean's Music --- Curie","04/01/2017","B",Colt,"Maclean's Music","Curie","","","","Yearling","Out",0
1,0384,"Bluewater Sales LLC, Agent XIII","","Constitution --- Cute Cognac","03/01/2017","B",Colt,"Constitution","Cute Cognac","","","","Yearling","*RNA (85,000)",---
1,0385,"Dromoland Farm Inc. (Gerry Dilger), Agent IV","","Blame --- Dream Softly","03/08/2016","B",Colt,"Blame","Dream Softly","","","","Racing Prospect","George Brown",20000
1,0386,"Taylor Made Sales Agency, Agent XXX","","Jay Gatsby","02/28/2012","GR/RO",Ridgling,"Giant's Causeway","Starry Dreamer","","","","Racing or Stallion Prospect","Out",0
1,0387,"Kingswood Farm, Agent I","","Mo Tom","05/06/2013","DB/BR",Colt,"Uncle Mo","Caroni","","","","Racing or Stallion Prospect","Out",0
1,0388,"Buck Pond Farm (Douglas S. Arnold), Agent","","Data Link --- Smokinatthefinish","05/13/2016","GR/RO",Colt,"Data Link","Smokinatthefinish","","","","Racing Prospect","*RNA (19,000)",---
1,0389,"Buck Pond Farm (Douglas S. Arnold), Agent","","War Command --- Acting Talent","01/31/2016","B",Colt,"War Command","Acting Talent","","","","Racing Prospect","*RNA (0)",---
1,0390,"Taylor Made Sales Agency, Agent XV","","Midshipman --- Bell d'Amour","03/26/2016","DB/BR",Colt,"Midshipman","Bell d'Amour","","","","Racing Prospect","*RNA (11,000)",---
1,0391,"Buck Pond Farm (Douglas S. Arnold), Agent","","Congrats --- Boom Town Gal","02/19/2016","B",Colt,"Congrats","Boom Town Gal","","","","Racing Prospect","Out",0
1,0391A,"Taylor Made Sales Agency, Agent LXVI","","Minks Aprise","01/21/2012","B",Mare,"Northern Afleet","Couturier","","","","Broodmare Prospect","Douglas Arnold, Agent",290000
