trackcode,RaceMeet,RaceDate,RaceNumber,Surface,RaceType,ExtendedRaceType,Distance,temperature,RainFall,GallopIndicator,FieldSize,WinningPostPosition,HorseName,odds,Favorite,HalfMilePosition,HalfMileTime,FinalTime,LastRaceDate,LastRaceLocation,LastRaceSurface,LastRaceDistance,PriorPolytrackWins,PriorPolytrackStarts,PriorTurfWins,PriorTurfStarts,LastWorkoutLocation,RouteSprint,WinnersSire,WinnersOwner,WinnersTrainer,WinnersJockey,ExactaPayout,SuperfectaPayout,TrifectaPayout
KEE,Fall 2015,10/3/2015,6,Dirt                ,STK,G2Thoroughbred Club of America S.,6,0, ,-         ,8,7,Fioretti,17.2,N,-1.5,45.56,70.04,8/8/2015,ELP,D,8,2,6,0,3,TTC,S,Bernardini,Two Hearts Farm LLC and Don Janes                                                                                       ,Hamilton Jr. Anthony                                                                                                   ,Doyle Sophie                                                                                                           ,291.6,8439,1145.8,,
KEE,Fall 2015,10/3/2015,7,Turf                ,STK,G1First Lady S.,8,0, ,-         ,11,11,Tepin,1.7,Y,-1,48.9,97.04,8/29/2015,SAR,T,8.5,1,1,3,8,CD,R,Bernstein,Masterson Robert                                                                                                       ,Casse Mark                                                                                                             ,Leparoux Julien                                                                                                        ,32.8,539.2,117.2,,
KEE,Fall 2015,10/3/2015,8,Dirt                ,STK,G1Claiborne Breeders'' Futurity,8.5,0, ,-         ,11,4,Brody''s Cause,11.8,N,-7.25,47.33,103.27,9/11/2015,CD,D,8,0,0,0,1,CD,R,Giant''s Causeway,Albaugh Family Stable                                                                                                   ,Romans Dale                                                                                                            ,Lanerie Corey                                                                                                          ,101.6,3089.8,517,,
KEE,Fall 2015,10/3/2015,9,Turf                ,STK,G1Shadwell Turf Mile S.,8,0, ,-         ,12,3,Grand Arch,4.3,N,-2.5,48,97.45,8/15/2015,SAR,T,8,0,1,6,21,WO,R,Arch,Hill Jim and Susan                                                                                                      ,Lynch Brian                                                                                                            ,Saez Luis                                                                                                              ,52.8,2970.2,461.6,,
KEE,Fall 2015,10/3/2015,10,Dirt                ,MCL,MCL,7,0, ,-         ,9,6,Secret Stash,5.1,N,-0.5,47.59,85.14,9/12/2015,CD,D,6,0,0,0,1,KEE,S,Candy Ride (ARG),Humphrey Jr. G.                                                                                                        ,Oliver Victoria                                                                                                        ,Court Jon                                                                                                              ,61.2,2069.2,446.6,,
KEE,Fall 2015,10/4/2015,1,Dirt                ,MCL,MCL,6,0, ,-         ,9,8,Boss Hawg,1.4,Y,1,47.84,72.56,8/29/2015,ELP,D,5.5,0,0,0,0,CD,S,Street Boss,Steve Landers Racing LLC                                                                                                ,Cox Brad                                                                                                               ,Castanon Jesus                                                                                                         ,41.6,1824.2,310.8,,
KEE,Fall 2015,10/4/2015,2,Dirt                ,MCL,MCL,7,0, ,-         ,8,6,Macho Brew,3.6,N,-1.75,46.86,85.01,9/14/2015,KD,T,6.5,0,1,0,3,WO,S,Macho Uno,Hill Jim and Susan                                                                                                      ,Baker Reade                                                                                                            ,Geroux Florent                                                                                                         ,109.6,2720.2,653.6,,
KEE,Fall 2015,10/4/2015,3,Dirt                ,CLM,10,8.5,0, ,-         ,10,2,Bad Student,2.4,Y,-1.5,47.68,104.84,9/13/2015,CD,D,8,0,4,0,2,CD,R,Student Council,Davis Joey                                                                                                             ,Hartman Chris                                                                                                          ,Doyle Sophie                                                                                                           ,58,2602.2,392.8,,
KEE,Fall 2015,10/4/2015,4,Turf                ,MSW,3U,9.5,0, ,-         ,12,10,Farz,3.1,N,-2.5,48.07,116.84,9/7/2015,SAR,T,8,0,0,0,3,GTC,R,Smart Strike,Shadwell Stable                                                                                                         ,McLaughlin Kiaran                                                                                                      ,Lezcano Jose                                                                                                           ,23,1676.8,313.6,,
KEE,Fall 2015,10/4/2015,5,Dirt                ,STR,STR,9.5,0, ,-         ,6,1,Mal Guapo,1.1,Y,2,49.47,117.05,7/10/2015,IND,D,8.5,0,9,0,2,CD,R,Into Mischief,Rush Joel and Ali                                                                                                       ,Cox Brad                                                                                                               ,Lezcano Jose                                                                                                           ,48.2,647.8,183.2,,
KEE,Fall 2015,10/4/2015,6,Dirt                ,CLM,16,7,0, ,-         ,9,7,Fruit Ludt,3.6,N,-3.5,46.77,84.66,9/11/2015,CD,D,8,0,0,0,0,CDT,S,Congrats,Moss Maggi                                                                                                             ,Richard Chris                                                                                                          ,Lanerie Corey                                                                                                          ,175,6484.8,767.2,,
KEE,Fall 2015,10/4/2015,7,Dirt                ,MSW,2YO,6,0, ,-         ,11,1,Blip n'' Th Bye,18.9,N,-2,46.25,70.69, ,FTS,FTS,0,0,0,0,0,DEL,S,Tale of Ekati,Lane Beau                                                                                                              ,Proctor Thomas                                                                                                         ,Van Dyke Drayden                                                                                                       ,152.8,5045.8,1195,,
KEE,Fall 2015,10/4/2015,8,Turf                ,STK,G3Dixiana Bourbon S.,8.5,0, ,-         ,14,13,Airoforce,5,Y,-1.5,47.67,104.12,9/5/2015,KD,T,6,0,0,1,1,CD,R,Colonel John,Oxley John                                                                                                             ,Casse Mark                                                                                                             ,Leparoux Julien                                                                                                        ,94.2,6465.2,529.4,,
KEE,Fall 2015,10/4/2015,9,Dirt                ,STK,G1Juddmonte Spinster S.,9,0, ,-         ,9,4,Got Lucky,3.6,N,-6,46.89,109.44,8/29/2015,SAR,D,9,0,0,0,0,BEL,R,A.P. Indy,Hill ''n'' Dale Equine Holdings Inc. (J. G. Sikura) and Steinberg Philip J.                                               ,Pletcher Todd                                                                                                          ,Ortiz Jr. Irad                                                                                                         ,26.2,631.2,292,,
KEE,Fall 2015,10/4/2015,10,Dirt                ,MCL,MCL,6,0, ,-         ,10,3,Edeline,31.5,N,-6.25,47.09,73.58,9/25/2015,CD,D,5.5,0,1,0,0,GP,S,Ghostzapper,Raut LLC                                                                                                                ,Dorochenko Gennadi                                                                                                     ,Panov Vladimir                                                                                                         ,468.6,15981.2,3194.8,,
KEE,Fall 2015,10/7/2015,1,Turf                ,MSW,2YO,8,0, ,-         ,12,10,Bondurant,18,N,-9.5,47.31,96.86,9/5/2015,KD,T,6,0,0,0,1,SKY,R,War Front,Whitham Thoroughbreds LLC                                                                                               ,Wilkes Ian                                                                                                             ,Hernandez Jr. Brian                                                                                                    ,152.8,8231,910.6,,
KEE,Fall 2015,10/7/2015,2,Dirt                ,CLM,30NW2L,6,0, ,-         ,6,4,Cool Comfort,2.2,N,-0.125,46.06,70.24,8/27/2015,SAR,T,5.5,0,1,1,6,KEE,S,Big Brown,Ten Broeck Farm Inc.                                                                                                    ,Ward Wesley                                                                                                            ,Lezcano Abel                                                                                                           ,42,997.4,344.4,,
KEE,Fall 2015,10/7/2015,3,Dirt                ,CLM,30NW2L,8.5,0, ,-         ,8,2,Bluegrass Beat,1.3,Y,0.5,48.16,104.44,9/19/2015,PRX,D,8.32,0,0,0,1,DEL,R,Fusaichi Pegasus,Woodward Racing LLC Helmers Becky and McMakin Nelson                                                                    ,Jones J.                                                                                                               ,Clark Kerwin                                                                                                           ,20.4,1303.8,134,,
KEE,Fall 2015,10/7/2015,4,Turf                ,ALW,NW2$X,8,0, ,-         ,12,4,Robillard,3.5,N,1.5,47.93,96.6,8/30/2015,SAR,T,8.5,0,0,2,4,GTC,R,Distorted Humor,Godolphin Racing LLC                                                                                                    ,McLaughlin Kiaran                                                                                                      ,Alvarado Junior                                                                                                        ,146.2,4710.6,723.8,,
KEE,Fall 2015,10/7/2015,5,Dirt                ,STR,STR,6.5,0, ,-         ,6,5,Big Legacy,1.5,Y,-1,45.59,76.51,9/17/2015,AP,AWS,6.5,4,11,0,0,AP,S,Survivalist,Simonovic Steven                                                                                                       ,Bennett Dale                                                                                                           ,Geroux Florent                                                                                                         ,14.2,60,28.4,,
KEE,Fall 2015,10/7/2015,6,Dirt                ,ALW,NW2L,6,0, ,-         ,10,8,Banree,1.2,Y,-0.125,45.46,70.71,9/5/2015,SAR,D,7,0,0,0,0,KEE,S,Macho Uno,Dodson Mark                                                                                                            ,Ward Wesley                                                                                                            ,Valdivia Jr. Jose                                                                                                      ,13.2,307,71.4,,
KEE,Fall 2015,10/7/2015,7,Turf                ,STK,G3JPMorgan Chase Jessamine S.,8.5,0, ,-         ,14,4,Harmonize,1,Y,-10,47.02,104.19,9/3/2015,SAR,T,8.5,0,0,1,2,SAR,R,Scat Daddy,Armstrong Larkin                                                                                                       ,Mott William                                                                                                           ,Alvarado Junior                                                                                                        ,31.4,2214.4,374,,
KEE,Fall 2015,10/7/2015,8,Dirt                ,MSW,2YO,8.5,0, ,-         ,10,6,My Majestic Flight,23.4,N,-3,48.48,105.5,9/11/2015,CD,D,8,0,0,0,0,CD,R,Majestic Warrior,Blass Patricia                                                                                                         ,Hartlage Gary                                                                                                          ,Johnson Joe                                                                                                            ,252.8,6075,1428.8,,
KEE,Fall 2015,10/8/2015,1,Dirt                ,CLM,7.5,6,0, ,-         ,8,2,Blutadda,2.2,Y,-3,46.02,72.22,9/20/2015,CD,D,6.5,0,0,0,0,CDT,S,Mutadda,Miles Adrian                                                                                                           ,Porter Michael                                                                                                         ,Court Jon                                                                                                              ,25.2,1288,225.4,,
KEE,Fall 2015,10/8/2015,2,Dirt                ,CLM,40,6.5,0, ,-         ,6,5,Hidden Candy,2.7,N,-1,45.75,76.03,9/12/2015,CD,D,6,0,0,1,2,CD,S,Candy Ride (ARG),Gamble John and Sparks R. Townsend                                                                                      ,Hiles Rick                                                                                                             ,Pedroza Marcelino                                                                                                      ,44.8,274,153.2,,
KEE,Fall 2015,10/8/2015,3,Dirt                ,ALW,NW2L,6,0, ,-         ,7,7,Richie the Bull,6.8,N,-0.5,45.93,70.61,5/29/2015,AP,AWS,4.5,1,1,0,0,AP,S,Benny the Bull,V-Leaf Stables LLC and Ravin Richard                                                                                    ,Rivelli Larry                                                                                                          ,Valdivia Jr. Jose                                                                                                      ,84.8,1963.4,537.6,,
KEE,Fall 2015,10/8/2015,4,Dirt                ,CLM,50C,8.5,0, ,-         ,7,2,For Goodness Sake,3.1,N,1,48.58,103.47,9/20/2015,CD,D,8,0,0,0,2,CD,R,Big Brown,V-Leaf Stables LLC                                                                                                      ,Tomlinson Michael                                                                                                      ,Rocco Jr. Joseph                                                                                                       ,28.2,407.4,133,,
KEE,Fall 2015,10/8/2015,5,Turf                ,MSW,2YO,8.5,0, ,-         ,12,4,Princess Princess,21.7,N,-1.5,48.01,104.88,9/13/2015,CD,D,6,0,0,0,0,CD,R,Discreet Cat,Yoshihara Tsunebumi and Sekie                                                                                           ,Colebrook Ben                                                                                                          ,Rocco Jr. Joseph                                                                                                       ,274.8,6149.8,876.2,,
KEE,Fall 2015,10/8/2015,6,Dirt                ,ALW,NW2L,6.5,0, ,-         ,8,3,Wilbo,6.2,N,-2.5,45.98,75.97,9/25/2015,IND,T,5,0,0,0,2,CD,S,Candy Ride (ARG),Wilkins Chris                                                                                                          ,Hartman Chris                                                                                                          ,Bravo Joe                                                                                                              ,49.8,984.6,271.6,,
KEE,Fall 2015,10/8/2015,7,Dirt                ,ALW,NW2L,6.5,0, ,-         ,8,3,Lord Commander,2.2,Y,-0.5,45.76,76.45,3/8/2015,AQU,D,6,0,0,0,0,BEL,S,Giant''s Causeway,Gunther John D. and Eurowest Bloodstock Services                                                                        ,Pletcher Todd                                                                                                          ,Velazquez John                                                                                                         ,21.4,320,69.2,,
KEE,Fall 2015,10/8/2015,8,Turf                ,ALW,NW2$X,8,0, ,-         ,12,8,Quality Bird,5.2,N,-9.75,47.72,97.95,9/9/2015,IND,T,8,0,0,0,1,KEE,R,Quality Road,Marylou Whitney Stables LLC                                                                                             ,Wilkes Ian                                                                                                             ,Landeros Chris                                                                                                         ,64.6,7153.8,696.4,,
KEE,Fall 2015,10/8/2015,9,Dirt                ,MCL,MCL,8.5,0, ,-         ,11,10,Sierra Victor,12.9,N,-2,47.07,105.81,9/19/2015,KD,T,8,0,0,0,2,CD,R,Any Given Saturday,Calumet Farm                                                                                                            ,Arnold II George                                                                                                       ,Landeros Chris                                                                                                         ,318.8,9145.6,1807.6,,
KEE,Fall 2015,10/9/2015,1,Dirt                ,MCL,MCL,6,0, ,-         ,5,2,Kentucky Dancer,1.7,Y,0.5,46.04,72.14,9/25/2015,CD,D,5.5,0,0,0,0,CD,S,Haynesfield,Lichtefeld Paul A. and Stewart Jack D.                                                                                  ,Romans Dale                                                                                                            ,Mena Miguel                                                                                                            ,24.6,0,84.8,,
KEE,Fall 2015,10/9/2015,2,Dirt                ,CLM,10,6.5,0, ,-         ,7,1,Eileen Evelyn,3.7,N,-1,46.33,77.83,9/29/2015,IND,D,5.5,0,14,0,1,AP,S,Shore Breeze,Clabor Mor Stable LLC                                                                                                   ,Haran John                                                                                                             ,Murrill Mitchell                                                                                                       ,25.6,1114.2,302.6,,
KEE,Fall 2015,10/9/2015,3,Dirt                ,MCL,MCL,8.5,0, ,-         ,7,4,Cold Dish,2.6,N,-7,48.93,107.14,9/13/2015,CD,D,8,0,0,0,1,CD,R,Ice Box,Dream Walkin Farms Inc.                                                                                                 ,McPeek Kenneth                                                                                                         ,Borel Calvin                                                                                                           ,35.4,1416.6,285.4,,
KEE,Fall 2015,10/9/2015,4,Dirt                ,AOC,NW3$X,7,0, ,-         ,6,3,Thirteen Arrows,1.4,Y,1,46.17,82.35,9/1/2015,PRX,D,6.5,0,0,0,0,KEE,S,Indian Charlie,Fox Hill Farms Inc.                                                                                                     ,Jones J.                                                                                                               ,Clark Kerwin                                                                                                           ,35.6,131.6,80,,
KEE,Fall 2015,10/9/2015,5,Dirt                ,MCL,MCL,9,0, ,-         ,7,2,Nancy Doll,6.3,N,0.5,49.56,111.68,8/13/2015,AP,T,8,0,0,0,2,HAW,R,Concerto,Glockenburg LLC                                                                                                         ,Vashchenko Pavel                                                                                                       ,Murrill Mitchell                                                                                                       ,43,347.4,124,,
KEE,Fall 2015,10/9/2015,6,Dirt                ,MSW,2YO,6.5,0, ,-         ,11,9,Metal Magic,1.6,Y,-3,45.56,77.21,9/12/2015,CD,D,6,0,0,0,0,KEE,S,Yes It''s True,Chenvert Brian Molloy Mike and Kenneally Eddie                                                                          ,Kenneally Eddie                                                                                                        ,Lanerie Corey                                                                                                          ,37.6,608.2,170,,
KEE,Fall 2015,10/9/2015,7,Dirt                ,AOC,NW2$9MX,8,0, ,-         ,6,4,Street Strategy,1.4,Y,-3,47.63,96.23,6/20/2015,CD,D,8.5,0,0,0,0,CD,R,Street Sense,Iron Horse Racing LLC (Clark)                                                                                           ,Morse Randy                                                                                                            ,Lanerie Corey                                                                                                          ,12.6,62.2,26.8,,
KEE,Fall 2015,10/9/2015,8,Dirt                ,ALW,NW2L,6.5,0, ,-         ,10,10,Natural Wonder,2.9,N,-1.5,45.47,76.45,8/28/2015,AP,AWS,6,1,1,0,0,KEE,S,Summer Bird,Copper Cap Farm                                                                                                         ,Schu Sally                                                                                                             ,Castanon Jesus                                                                                                         ,38.2,846.6,358.8,,
KEE,Fall 2015,10/9/2015,9,Turf                ,STK,Buffalo Trace Franklin County S.,5.5,0, ,-         ,8,5,Ageless,2.8,N,-6,44.78,63.66,7/26/2015,WO,T,6,0,1,6,11,KEE,S,Successful Appeal,Lael Stables                                                                                                            ,Delacour Arnaud                                                                                                        ,Leparoux Julien                                                                                                        ,15.2,428.4,36.8,,
KEE,Fall 2015,10/9/2015,10,Dirt                ,MSW,3U,6,0, ,-         ,11,9,That''s Why,7.6,N,-9.25,45.54,70.35,9/12/2015,CD,D,6,0,0,0,0,CD,S,Harlan''s Holiday,T. C. Stable LLC                                                                                                        ,Lovell Michelle                                                                                                        ,Geroux Florent                                                                                                         ,86.4,7073.8,772.4,,
KEE,Fall 2015,10/10/2015,1,Dirt                ,CLM,50C,6,0, ,-         ,6,1,Control Stake,2.7,N,0.125,45.73,70.08,6/13/2015,CBY,D,6,0,1,0,0,CD,S,Discreetly Mine,Moss Maggi                                                                                                             ,Richard Chris                                                                                                          ,Lanerie Corey                                                                                                          ,19,72.2,45.8,,
KEE,Fall 2015,10/10/2015,2,Dirt                ,CLM,16,6,0, ,-         ,7,5,Ms Hoochie Coochie,3,N,-1,46.76,72.1,5/17/2015,MNR,D,6,0,2,1,9,SKY,S,Mr. Sekiguchi,Hays Billy Hays Donna and Hays Justin                                                                                   ,Woodard Joe                                                                                                            ,Borel Calvin                                                                                                           ,93.2,1850,423,,
KEE,Fall 2015,10/10/2015,3,Dirt                ,CLM,25,8.5,0, ,-         ,7,2,Bold Shot,12.1,N,-4.25,47.95,104.46,9/11/2015,CD,D,8.5,0,2,2,14,CD,R,Curlin,Hotty Toddy Racing LLC                                                                                                  ,Vance David                                                                                                            ,Leparoux Julien                                                                                                        ,139.8,5555.6,883.2,,
KEE,Fall 2015,10/10/2015,4,Dirt                ,MCL,MCL,8.5,0, ,-         ,10,2,Smarty Kitten,1.3,Y,0.5,50.28,106.68,9/11/2015,CD,D,8,0,0,0,1,KEE,R,Kitten''s Joy,Ramsey Kenneth L. and Sarah K.                                                                                          ,Ward Wesley                                                                                                            ,Lopez Paco                                                                                                             ,10.6,1096.2,130.8,,
KEE,Fall 2015,10/10/2015,5,Dirt                ,MSW,3U,6,0, ,-         ,7,2,Union Jackson,0.5,Y,0.125,45.94,69.56,9/18/2015,CD,D,6,0,0,0,0,KEE,S,Curlin,Stonestreet Stables LLC                                                                                                 ,Asmussen Steven                                                                                                        ,Santana Jr. Ricardo                                                                                                    ,47.8,724.4,237,,
KEE,Fall 2015,10/10/2015,6,Turf                ,ALW,NW1X,8.5,0, ,-         ,8,8,Tennessee,1.9,Y,-1,48.95,103.98,8/31/2015,SAR,D,7,0,0,0,0,SAR,R,Giant''s Causeway,Tabor Michael B. Magnier Mrs. John and Smith Derrick                                                                    ,Pletcher Todd                                                                                                          ,Castellano Javier                                                                                                      ,61.2,1982.6,318,,
KEE,Fall 2015,10/10/2015,7,Dirt                ,MSW,2YO,6.5,0, ,-         ,10,4,Stageplay,1.6,Y,-3,45.87,76.62, ,FTS,FTS,0,0,0,0,0,KEE,S,Curlin,Rutherford Mike                                                                                                        ,Asmussen Steven                                                                                                        ,Santana Jr. Ricardo                                                                                                    ,41.4,967.8,226.2,,
KEE,Fall 2015,10/10/2015,8,Dirt                ,AOC,NW2$X,9,0, ,-         ,8,3,Lavender Chrissie,3,N,-1.5,47.48,111.5,9/19/2015,KD,T,6,0,0,0,1,CD,R,Scat Daddy,West Point Thoroughbreds                                                                                                ,Romans Dale                                                                                                            ,Lanerie Corey                                                                                                          ,37.8,358.6,88.6,,
KEE,Fall 2015,10/10/2015,9,Turf                ,STK,G1Queen Elizabeth II Challenge Cup S.,9,0, ,-         ,9,4,Her Emmynency,19,N,-0.5,47.3,108.84,8/15/2015,DMR,T,9,2,3,1,3,KEE,R,Successful Appeal,Thrash Ike and Dawn                                                                                                     ,Stidham Michael                                                                                                        ,Geroux Florent                                                                                                         ,265.4,6365.4,699,,
KEE,Fall 2015,10/10/2015,10,Dirt                ,MCL,MCL,9,0, ,-         ,8,2,White Gladiator,1.8,Y,-1,49.42,112.41,9/5/2015,WO,AWS,7,0,4,0,2,KEE,R,Tapit,Oxley John                                                                                                             ,Casse Mark                                                                                                             ,Bridgmohan Shaun                                                                                                       ,59.8,682.2,300.2,,
KEE,Fall 2015,10/11/2015,1,Dirt                ,STR,STR,6.5,0, ,-         ,6,3,Chella,0.9,Y,-1.5,46.84,77.57,9/13/2015,CD,D,7,3,13,0,1,TDN,S,Where''s the Ring,Sullivan Elliot                                                                                                        ,Sullivan Elliot                                                                                                        ,Colon Luis                                                                                                             ,19.8,146.4,78.6,,
KEE,Fall 2015,10/11/2015,2,Dirt                ,CLM,30NW2L,7,0, ,-         ,5,5,Rare Medal,0.6,Y,-0.125,47.6,88.76,8/30/2015,SAR,T,8,1,3,0,3,KEE,S,Medaglia d''Oro,Fielding John and Hertrich III Frederick                                                                                ,Ward Wesley                                                                                                            ,Valdivia Jr. Jose                                                                                                      ,7.4,0,14,,
KEE,Fall 2015,10/11/2015,3,Dirt                ,CLM,40,8.5,0, ,-         ,7,2,Escape Artist,15,N,-9.5,47.91,104.09,9/18/2015,CD,T,8,1,6,0,2,CD,R,Tiznow,Sievers Patricia                                                                                                       ,Morse Randy                                                                                                            ,Albarado Robby                                                                                                         ,221.4,5263.8,1177.6,,
KEE,Fall 2015,10/11/2015,4,Turf                ,MSW,2YO,8,0, ,-         ,12,5,Cotton Town,34,N,-9.5,48.28,99.11,9/12/2015,CD,D,6,0,0,0,0,CD,R,Hat Trick (JPN),Calumet Farm                                                                                                            ,Lukas D.                                                                                                               ,Santana Jr. Ricardo                                                                                                    ,874.4,48697.2,8134,,
KEE,Fall 2015,10/11/2015,5,Dirt                ,CLM,7.5,8.5,0, ,-         ,12,11,Jacksoncountyflash,4.4,N,-5.5,48.33,107.68,9/11/2015,IND,D,8,0,2,0,3,TTC,R,Candy Ride (ARG),Michael Brian and Tennenbaum Alan                                                                                       ,Michael Brian                                                                                                          ,Villasana Carlos                                                                                                       ,107.2,13359.6,2252.6,,
KEE,Fall 2015,10/11/2015,6,Dirt                ,MSW,2YO,7,0, ,-         ,11,11,Synchrony,3.6,N,-1.5,46.35,87.37,9/12/2015,CD,D,6,0,0,0,0,CD,S,Tapit,Pin Oak Stable                                                                                                          ,Von Hemel Donnie                                                                                                       ,Bridgmohan Shaun                                                                                                       ,33.8,2021.6,177,,
KEE,Fall 2015,10/11/2015,7,Turf                ,STR,STR,8,0, ,-         ,7,1,Street Chief,4.8,N,-2,47.13,97.21,9/7/2015,ELP,T,8,0,0,1,12,CD,R,Street Sense,Bradley William B. Crawford Stephen Fischer Edna and Lenarz Steve                                                       ,Bradley William                                                                                                        ,Borel Calvin                                                                                                           ,84,1760.2,270.6,,
KEE,Fall 2015,10/11/2015,8,Dirt                ,AOC,NW2$X,8.5,0, ,-         ,8,6,Eagle,2.3,Y,-6.5,46.67,102.95,9/12/2015,CD,D,6,0,0,0,0,CD,R,Candy Ride (ARG),Farish W.S.                                                                                                            ,Howard Neil                                                                                                            ,Hernandez Jr. Brian                                                                                                    ,29,377.2,133,,
KEE,Fall 2015,10/11/2015,9,Turf                ,ALW,NW1X,8.5,0, ,-         ,12,4,Queen of Scat,2,Y,-8,47.95,103.72,9/19/2015,KD,T,10.5,0,0,1,10,SAR,R,Scat Daddy,Jones Jr. Frank                                                                                                        ,Romans Dale                                                                                                            ,Lanerie Corey                                                                                                          ,25.4,2659.4,340.8,,
KEE,Fall 2015,10/14/2015,1,Dirt                ,CLM,10,8.5,0, ,-         ,5,2,Al''s Rosie,1.4,Y,-0.5,48.75,105.64,9/5/2015,KD,T,6.5,0,0,2,13,CD,R,Harlan''s Holiday,Bahde Richard and Smith Dennis                                                                                          ,Morse Randy                                                                                                            ,Mena Miguel                                                                                                            ,79.2,0,155.8,,
KEE,Fall 2015,10/14/2015,2,Dirt                ,MCL,MCL,8.5,0, ,-         ,7,5,Deep in a Dream,0.7,Y,-1.5,49.4,105.42,10/2/2015,KEE,D,8.5,0,0,0,1,KEE,R,Quiet American,Ward Wesley                                                                                                            ,Ward Wesley                                                                                                            ,Lopez Paco                                                                                                             ,22,181.4,58,,
KEE,Fall 2015,10/14/2015,3,Dirt                ,CLM,50NW2L,6,0, ,-         ,7,4,Curlino,2,Y,-7,44.96,69.73,9/5/2015,WO,AWS,9,0,1,0,1,KEE,S,Curlin,Oxley John                                                                                                             ,Casse Mark                                                                                                             ,Leparoux Julien                                                                                                        ,14.8,373.6,53.4,,
KEE,Fall 2015,10/14/2015,4,Dirt                ,MCL,MCL,8.5,0, ,-         ,7,3,Sensuous Pat,1.9,N,-1,47.88,106.68,9/20/2015,CD,T,8.5,0,0,0,1,CD,R,Broken Vow,Walking L Thoroughbreds                                                                                                 ,McPeek Kenneth                                                                                                         ,Leparoux Julien                                                                                                        ,54.6,1093.2,484.8,,
KEE,Fall 2015,10/14/2015,5,Turf                ,STR,STR,8,0, ,-         ,10,3,One Liz,3,N,-2,47.45,97.91,9/17/2015,AP,AWS,6,2,3,2,2,AP,R,Kitalpha,Arapaho Royal LLC                                                                                                       ,Catalano Wayne                                                                                                         ,Murrill Mitchell                                                                                                       ,40.2,615.2,137,,
KEE,Fall 2015,10/14/2015,6,Dirt                ,MSW,2YO,7,0, ,-         ,12,12,Lady Day Blues,1.2,Y,-5,45.5,87.78,9/13/2015,CD,D,8,0,0,0,1,CD,S,Uncle Mo,Siena Farm LLC                                                                                                          ,McPeek Kenneth                                                                                                         ,Leparoux Julien                                                                                                        ,18.8,1277.8,76.6,,
KEE,Fall 2015,10/14/2015,7,Turf                ,ALW,NW3$X,9,0, ,-         ,6,1,Annulment,1.7,Y,-6,47.1,110.45,9/19/2015,KD,T,8.32,0,1,3,16,KEE,R,Broken Vow,Humphrey Jr. G.                                                                                                        ,Oliver Victoria                                                                                                        ,Albarado Robby                                                                                                         ,17,129.2,90.8,,
KEE,Fall 2015,10/14/2015,8,Dirt                ,MCL,MCL,6,0, ,-         ,9,9,Runway Blvd.,3.1,N,-5.5,46.78,72.53,9/18/2015,CD,D,7,0,0,0,0,CD,S,Langfuhr,Moss Maggi                                                                                                             ,Richard Chris                                                                                                          ,Lanerie Corey                                                                                                          ,28.6,596,70.8,,
KEE,Fall 2015,10/15/2015,1,Dirt                ,MCL,MCL,6.5,0, ,-         ,7,1,Fortun,1,Y,-1.5,46.78,78.52,9/25/2015,CD,D,5.5,0,0,0,0,CD,S,Lookin At Lucky,Sutton Joseph                                                                                                          ,Kenneally Eddie                                                                                                        ,Lanerie Corey                                                                                                          ,13.2,259.4,71.2,,
KEE,Fall 2015,10/15/2015,2,Dirt                ,CLM,32,7,0, ,-         ,6,1,No Flowers,3.9,N,0.5,46.92,84.68,9/19/2015,CD,T,8,0,5,2,9,KEE,S,Scat Daddy,Family Tree Racing Stable                                                                                               ,Catalano Wayne                                                                                                         ,Hill Channing                                                                                                          ,38.8,348.8,96,,
KEE,Fall 2015,10/15/2015,3,Turf                ,MSW,3U,8,0, ,-         ,11,4,Forensic,3.6,N,-5.5,46.62,97.48,8/22/2015,SAR,T,8,0,0,0,11,BEL,R,Medaglia d''Oro,Janney III Stuart S. and Phipps Stable                                                                                  ,McGaughey III Claude                                                                                                   ,Velazquez John                                                                                                         ,98.8,2588.2,361.6,,
KEE,Fall 2015,10/15/2015,4,Dirt                ,CLM,50NW2L,6,0, ,-         ,7,2,Smooth Caramel,4.8,N,-0.5,47.12,71.36,9/26/2015,CD,D,6,0,0,0,0,CD,S,Candy Ride (ARG),Motley Crew Stables LLC (Michael Motley)                                                                                ,Montano Sr. Angel                                                                                                      ,Pedroza Marcelino                                                                                                      ,46.6,736.4,244.2,,
KEE,Fall 2015,10/15/2015,5,Dirt                ,MSW,2YO,7,0, ,-         ,8,5,Uncle Walter,3.5,N,-4.5,46.77,84.06, ,FTS,FTS,0,0,0,0,0,CDT,S,Uncle Mo,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Rosario Joel                                                                                                           ,55.6,1468.4,441.2,,
KEE,Fall 2015,10/15/2015,6,Turf                ,ALW,NW3$X,8.5,0, ,-         ,12,10,Sky Flight,1.9,Y,-0.5,47.87,103.12,9/16/2015,KD,T,8.32,0,0,3,9,CD,R,Sky Mesa,Oxley John                                                                                                             ,Casse Mark                                                                                                             ,Leparoux Julien                                                                                                        ,52,5141.2,244.2,,
